subject,strategies,measurements,value
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\proguard-maven-plugin.arff,under-sampling,F-measure,0.979805908
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\proguard-maven-plugin.arff,under-sampling,AUC,0.991695089
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\proguard-maven-plugin.arff,under-sampling,error,0.021992238
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\protoparser.arff,under-sampling,precision,0.976088287
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\protoparser.arff,under-sampling,recall,0.975912683
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\protoparser.arff,under-sampling,F-measure,0.975920802
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\protoparser.arff,under-sampling,AUC,0.983905556
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\protoparser.arff,under-sampling,error,0.009032744
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\pusher-websocket-java.arff,under-sampling,precision,0.94247424
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\pusher-websocket-java.arff,under-sampling,recall,0.937752627
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\pusher-websocket-java.arff,under-sampling,F-measure,0.937979549
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\pusher-websocket-java.arff,under-sampling,AUC,0.970122647
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\pusher-websocket-java.arff,under-sampling,error,0.047696039
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\raml-java-parser.arff,under-sampling,precision,0.910195571
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\raml-java-parser.arff,under-sampling,recall,0.898752751
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\raml-java-parser.arff,under-sampling,F-measure,0.897376324
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\raml-java-parser.arff,under-sampling,AUC,0.932018465
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\raml-java-parser.arff,under-sampling,error,0.086573734
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline-smalltalk.arff,under-sampling,precision,0.877098449
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline-smalltalk.arff,under-sampling,recall,0.844692005
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline-smalltalk.arff,under-sampling,F-measure,0.848965732
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline-smalltalk.arff,under-sampling,AUC,0.91835824
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline-smalltalk.arff,under-sampling,error,0.119047619
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline.arff,under-sampling,precision,0.889271805
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline.arff,under-sampling,recall,0.840759679
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline.arff,under-sampling,F-measure,0.846848138
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline.arff,under-sampling,AUC,0.89644031
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline.arff,under-sampling,error,0.147552958
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\RestFixture.arff,under-sampling,precision,0.942806936
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\RestFixture.arff,under-sampling,recall,0.93561295
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\RestFixture.arff,under-sampling,F-measure,0.93640397
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\RestFixture.arff,under-sampling,AUC,0.963635281
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\RestFixture.arff,under-sampling,error,0.054201528
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rome.arff,under-sampling,precision,0.878746228
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rome.arff,under-sampling,recall,0.840728224
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rome.arff,under-sampling,F-measure,0.843255391
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rome.arff,under-sampling,AUC,0.908699285
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rome.arff,under-sampling,error,0.140085032
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rtree.arff,under-sampling,precision,0.863817441
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rtree.arff,under-sampling,recall,0.860759494
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rtree.arff,under-sampling,F-measure,0.855484381
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rtree.arff,under-sampling,AUC,0.864465913
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rtree.arff,under-sampling,error,0.080902587
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\SansOrm.arff,under-sampling,precision,0.998901099
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\SansOrm.arff,under-sampling,recall,0.996153846
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\SansOrm.arff,under-sampling,F-measure,0.997218511
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\SansOrm.arff,under-sampling,AUC,1
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\SansOrm.arff,under-sampling,error,0.003846154
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scribe-java.arff,under-sampling,precision,0.928015356
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scribe-java.arff,under-sampling,recall,0.914408867
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scribe-java.arff,under-sampling,F-measure,0.916693204
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scribe-java.arff,under-sampling,AUC,0.966057122
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scribe-java.arff,under-sampling,error,0.068349754
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scrypt.arff,under-sampling,precision,0.88525601
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scrypt.arff,under-sampling,recall,0.890977444
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scrypt.arff,under-sampling,F-measure,0.886327802
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scrypt.arff,under-sampling,AUC,0.828728505
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\scrypt.arff,under-sampling,error,0.035714286
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\skype-java-api.arff,under-sampling,precision,0.984845844
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\skype-java-api.arff,under-sampling,recall,0.982817869
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\skype-java-api.arff,under-sampling,F-measure,0.983368913
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\skype-java-api.arff,under-sampling,AUC,0.993116827
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\skype-java-api.arff,under-sampling,error,0.01356484
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\sonar-objective-c.arff,under-sampling,precision,0.953324613
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\sonar-objective-c.arff,under-sampling,recall,0.946764092
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\sonar-objective-c.arff,under-sampling,F-measure,0.948149858
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\sonar-objective-c.arff,under-sampling,AUC,0.98065066
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\sonar-objective-c.arff,under-sampling,error,0.040709812
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spatial4j.arff,under-sampling,precision,0.915464417
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spatial4j.arff,under-sampling,recall,0.902531646
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spatial4j.arff,under-sampling,F-measure,0.903694782
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spatial4j.arff,under-sampling,AUC,0.939101409
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spatial4j.arff,under-sampling,error,0.076582278
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spr-mvc-hib.arff,under-sampling,precision,0.970228091
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spr-mvc-hib.arff,under-sampling,recall,0.739495798
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spr-mvc-hib.arff,under-sampling,F-measure,0.822738991
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spr-mvc-hib.arff,under-sampling,AUC,0.87826087
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spr-mvc-hib.arff,under-sampling,error,0.260504202
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-commons.arff,under-sampling,precision,0.881802926
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-commons.arff,under-sampling,recall,0.863147605
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-commons.arff,under-sampling,F-measure,0.859284608
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-commons.arff,under-sampling,AUC,0.90344775
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-commons.arff,under-sampling,error,0.117302053
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-envers.arff,under-sampling,precision,0.954428515
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-envers.arff,under-sampling,recall,0.950617284
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-envers.arff,under-sampling,F-measure,0.951153611
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-envers.arff,under-sampling,AUC,0.985259434
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-data-envers.arff,under-sampling,error,0.037037037
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-elasticsearch.arff,under-sampling,precision,0.870903825
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-elasticsearch.arff,under-sampling,recall,0.832706767
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-elasticsearch.arff,under-sampling,F-measure,0.83526303
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-elasticsearch.arff,under-sampling,AUC,0.899570783
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-elasticsearch.arff,under-sampling,error,0.140977444
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-mvc-showcase.arff,under-sampling,precision,0.915249844
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-mvc-showcase.arff,under-sampling,recall,0.911330049
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-mvc-showcase.arff,under-sampling,F-measure,0.904361972
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-mvc-showcase.arff,under-sampling,AUC,0.830369357
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-mvc-showcase.arff,under-sampling,error,0.075533662
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-rest-service-oauth.arff,under-sampling,precision,0.972744173
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-rest-service-oauth.arff,under-sampling,recall,0.972972973
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-rest-service-oauth.arff,under-sampling,F-measure,0.9727342
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-rest-service-oauth.arff,under-sampling,AUC,0.983146067
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-rest-service-oauth.arff,under-sampling,error,0.009009009
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-retry.arff,under-sampling,precision,0.882932368
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-retry.arff,under-sampling,recall,0.868022953
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-retry.arff,under-sampling,F-measure,0.864107498
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-retry.arff,under-sampling,AUC,0.90706614
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\spring-retry.arff,under-sampling,error,0.107981221
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\stateless4j.arff,under-sampling,precision,0.913072296
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\stateless4j.arff,under-sampling,recall,0.902555911
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\stateless4j.arff,under-sampling,F-measure,0.902201804
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\stateless4j.arff,under-sampling,AUC,0.949733828
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\stateless4j.arff,under-sampling,error,0.07827476
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\statsd-jvm-profiler.arff,under-sampling,precision,0.947472002
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\statsd-jvm-profiler.arff,under-sampling,recall,0.945544554
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\statsd-jvm-profiler.arff,under-sampling,F-measure,0.945902653
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\statsd-jvm-profiler.arff,under-sampling,AUC,0.963948422
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\statsd-jvm-profiler.arff,under-sampling,error,0.024752475
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-elastic-search.arff,under-sampling,precision,0.996875
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-elastic-search.arff,under-sampling,recall,0.984375
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-elastic-search.arff,under-sampling,F-measure,0.989521574
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-elastic-search.arff,under-sampling,AUC,0.98627451
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-elastic-search.arff,under-sampling,error,0.015625
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-jms.arff,under-sampling,precision,0.989587791
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-jms.arff,under-sampling,recall,0.989473684
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-jms.arff,under-sampling,F-measure,0.98869265
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-jms.arff,under-sampling,AUC,1
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-jms.arff,under-sampling,error,0.010526316
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-pattern.arff,under-sampling,precision,0.919494623
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-pattern.arff,under-sampling,recall,0.913143736
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-pattern.arff,under-sampling,F-measure,0.914130284
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-pattern.arff,under-sampling,AUC,0.946832637
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\storm-pattern.arff,under-sampling,error,0.048424289
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\swagger-maven-plugin.arff,under-sampling,precision,0.97420877
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\swagger-maven-plugin.arff,under-sampling,recall,0.969610297
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\swagger-maven-plugin.arff,under-sampling,F-measure,0.970993297
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\swagger-maven-plugin.arff,under-sampling,AUC,0.986146839
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\swagger-maven-plugin.arff,under-sampling,error,0.020378977
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\TProfiler.arff,under-sampling,precision,0.998904483
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\TProfiler.arff,under-sampling,recall,0.998845266
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\TProfiler.arff,under-sampling,F-measure,0.998860119
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\TProfiler.arff,under-sampling,AUC,0.99996811
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\TProfiler.arff,under-sampling,error,0.001154734
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\urlbuilder.arff,under-sampling,precision,0.853374022
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\urlbuilder.arff,under-sampling,recall,0.864799026
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\urlbuilder.arff,under-sampling,F-measure,0.850919659
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\urlbuilder.arff,under-sampling,AUC,0.750287727
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\urlbuilder.arff,under-sampling,error,0.074299635
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\visualee.arff,under-sampling,precision,0.923774864
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\visualee.arff,under-sampling,recall,0.884153661
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\visualee.arff,under-sampling,F-measure,0.892402779
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\visualee.arff,under-sampling,AUC,0.948304086
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\visualee.arff,under-sampling,error,0.109843938
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\warcbase.arff,under-sampling,precision,0.977316645
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\warcbase.arff,under-sampling,recall,0.973600845
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\warcbase.arff,under-sampling,F-measure,0.974558902
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\warcbase.arff,under-sampling,AUC,0.989171618
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\warcbase.arff,under-sampling,error,0.021752904
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\webapp-runner.arff,under-sampling,precision,0.997982022
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\webapp-runner.arff,under-sampling,recall,0.997890295
