D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jetty-session-redis.arff,naive,0.940382167,0.908115766,0.915686565,0.957642358,0.24468731,0.248127909,0.088241247,0.091681846,0.156446064
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jieba-analysis.arff,naive,0.886205494,0.673436231,0.712060121,0.854140725,0.501218522,0.502030869,0.326563769,0.327376117,0.174654752
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jInstagram.arff,naive,0.98560734,0.983050847,0.983724957,0.993071726,0.092721834,0.095712861,0.014955135,0.017946162,0.0777667
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jitescript.arff,naive,0.941646138,0.930215827,0.93271404,0.971587066,0.277697842,0.291366906,0.053956835,0.067625899,0.223741007
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jmeter-maven-plugin.arff,naive,0.975065968,0.973825503,0.97399459,0.983145854,0.367785235,0.370469799,0.020805369,0.023489933,0.346979866
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jmxutils.arff,naive,0.961340238,0.957926829,0.958121589,0.974005521,0.462195122,0.463414634,0.039634146,0.040853659,0.422560976
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\joss.arff,naive,0.862443332,0.824715726,0.820128949,0.862990289,0.659729672,0.668526067,0.161124222,0.169920618,0.498605449
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jPopulator.arff,naive,0.89458705,0.861924686,0.862660691,0.916351903,0.54707113,0.55334728,0.133891213,0.140167364,0.413179916
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jprotobuf.arff,naive,0.88416512,0.739818418,0.766749477,0.885744662,0.449546044,0.454474708,0.254474708,0.259403372,0.195071336
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jreversepro.arff,naive,0.926496322,0.825359185,0.851326092,0.950353419,0.300739294,0.301297252,0.174361836,0.174919794,0.126377459
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jsemver.arff,naive,0.943996943,0.946081955,0.944058512,0.895108502,0.884255931,0.920920201,0.022286125,0.058950395,0.861969806
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jsonrpc4j.arff,naive,0.952227369,0.942545246,0.944714261,0.975794789,0.246193623,0.259120942,0.047112899,0.060040218,0.199080724
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jtar.arff,naive,0.746730141,0.680384088,0.6611645,0.737734518,0.739368999,0.806584362,0.253772291,0.320987654,0.485596708
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jumblr.arff,naive,0.937248085,0.929273084,0.930354811,0.958195742,0.3978389,0.413555992,0.055009823,0.070726916,0.342829077
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\kafka-spout.arff,naive,0.870188302,0.858356941,0.822348245,0.792280983,0.95184136,0.966005666,0.135977337,0.150141643,0.815864023
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\kafka-websocket.arff,naive,0.993831713,0.993630573,0.99366901,0.997117701,0.201698514,0.201698514,0.006369427,0.006369427,0.195329087
